sim_time_min,event_type,patient_id,server_id,queue_len_after_event,busy_servers_after_event
328.173912,ARRIVAL,97,-1,15,3
329.214311,DEPARTURE,80,1,14,3
331.954798,ARRIVAL,98,-1,15,3
333.87189,ARRIVAL,99,-1,16,3
334.884117,DEPARTURE,82,2,15,3
335.001686,DEPARTURE,83,1,14,3
335.844631,DEPARTURE,85,1,13,3
336.091341,ARRIVAL,100,-1,14,3
336.815815,ARRIVAL,101,-1,15,3
336.902563,DEPARTURE,84,2,14,3
340.434123,DEPARTURE,86,1,13,3
343.553568,ARRIVAL,102,-1,14,3
347.786174,ARRIVAL,103,-1,15,3
351.38171,ARRIVAL,104,-1,16,3
352.241574,DEPARTURE,88,1,15,3
355.399086,ARRIVAL,105,-1,16,3
356.013336,DEPARTURE,87,2,15,3
356.380768,DEPARTURE,89,1,14,3
356.490525,DEPARTURE,90,2,13,3
356.68176,ARRIVAL,106,-1,14,3
358.992364,ARRIVAL,107,-1,15,3
359.888184,DEPARTURE,92,2,14,3
360.808111,DEPARTURE,93,2,13,3
361.441417,ARRIVAL,108,-1,14,3
362.916094,DEPARTURE,91,1,13,3
365.159807,ARRIVAL,109,-1,14,3
365.472661,ARRIVAL,110,-1,15,3
365.565033,ARRIVAL,111,-1,16,3
368.876853,DEPARTURE,94,2,15,3
370.123053,ARRIVAL,112,-1,16,3
371.048218,DEPARTURE,96,2,15,3
371.511226,DEPARTURE,95,1,14,3
374.033679,ARRIVAL,113,-1,15,3
374.325898,ARRIVAL,114,-1,16,3
375.38763,DEPARTURE,77,0,15,3
377.795995,DEPARTURE,98,1,14,3
380.240971,DEPARTURE,97,2,13,3
381.209433,DEPARTURE,100,1,12,3
382.677108,ARRIVAL,115,-1,13,3
384.625673,DEPARTURE,101,2,12,3
386.424927,DEPARTURE,103,2,11,3
386.858159,DEPARTURE,104,2,10,3
386.873521,DEPARTURE,99,0,9,3
388.996129,DEPARTURE,106,0,8,3
389.206037,ARRIVAL,116,-1,9,3
393.476645,DEPARTURE,105,2,8,3
397.912594,ARRIVAL,117,-1,9,3
402.755484,ARRIVAL,118,-1,10,3
403.854994,DEPARTURE,107,0,9,3
404.604358,DEPARTURE,102,1,8,3
406.326954,DEPARTURE,110,1,7,3
406.844823,ARRIVAL,119,-1,8,3
407.118698,ARRIVAL,120,-1,9,3
411.415782,ARRIVAL,121,-1,10,3
411.470894,ARRIVAL,122,-1,11,3
411.713476,DEPARTURE,108,2,10,3
411.792746,DEPARTURE,111,1,9,3
415.519738,ARRIVAL,123,-1,10,3
415.695681,DEPARTURE,112,2,9,3
419.418457,ARRIVAL,124,-1,10,3
419.425557,DEPARTURE,114,2,9,3
419.805992,ARRIVAL,125,-1,10,3
422.363017,DEPARTURE,109,0,9,3
422.799467,DEPARTURE,115,2,8,3
422.857832,ARRIVAL,126,-1,9,3
425.660002,DEPARTURE,113,1,8,3
426.824432,DEPARTURE,116,0,7,3
427.039385,ARRIVAL,127,-1,8,3
428.026324,DEPARTURE,117,2,7,3
429.431625,ARRIVAL,128,-1,8,3
434.89452,DEPARTURE,119,0,7,3
435.907646,ARRIVAL,129,-1,8,3
436.858702,DEPARTURE,121,0,7,3
437.657161,DEPARTURE,122,0,6,3
438.983826,ARRIVAL,130,-1,7,3
440.470971,DEPARTURE,120,2,6,3
441.230133,DEPARTURE,123,0,5,3
441.374262,DEPARTURE,125,0,4,3
444.256654,ARRIVAL,131,-1,5,3
444.956366,DEPARTURE,126,0,4,3
445.761632,ARRIVAL,132,-1,5,3
447.958569,DEPARTURE,118,1,4,3
448.688142,ARRIVAL,133,-1,5,3
448.962165,ARRIVAL,134,-1,6,3
449.110873,DEPARTURE,127,0,5,3
451.334974,DEPARTURE,129,0,4,3
451.412867,DEPARTURE,128,1,3,3
453.387573,DEPARTURE,124,2,2,3
454.161789,DEPARTURE,132,2,1,3
456.493591,DEPARTURE,131,1,0,3
456.655532,ARRIVAL,135,-1,1,3
459.387758,ARRIVAL,136,-1,2,3
461.570677,DEPARTURE,133,2,1,3
462.05254,DEPARTURE,135,2,0,3
463.054405,ARRIVAL,137,-1,1,3
467.648898,ARRIVAL,138,-1,2,3
472.352517,DEPARTURE,134,1,1,3
473.320842,DEPARTURE,130,0,0,3
474.436517,DEPARTURE,136,2,0,2
474.676258,ARRIVAL,139,-1,0,3
474.752305,DEPARTURE,137,1,0,2
474.815451,DEPARTURE,139,2,0,1
479.324204,DEPARTURE,138,0,0,0
