sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
415.0,2,3,1.0,71,66
416.0,3,3,1.0,72,66
417.0,3,3,1.0,72,66
418.0,3,3,1.0,72,66
419.0,3,3,1.0,72,66
420.0,4,3,1.0,73,66
421.0,3,3,1.0,73,67
422.0,3,3,1.0,73,67
423.0,2,3,1.0,73,68
424.0,1,3,1.0,73,69
425.0,1,3,1.0,73,69
426.0,1,3,1.0,73,69
427.0,2,3,1.0,74,69
428.0,2,3,1.0,74,69
429.0,1,3,1.0,74,70
430.0,0,2,0.666667,74,72
431.0,0,2,0.666667,74,72
432.0,0,1,0.333333,74,73
433.0,0,1,0.333333,74,73
434.0,0,1,0.333333,74,73
435.0,0,1,0.333333,74,73
436.0,0,1,0.333333,74,73
437.0,0,2,0.666667,75,73
438.0,0,2,0.666667,75,73
439.0,0,3,1.0,76,73
440.0,0,3,1.0,76,73
441.0,0,2,0.666667,76,74
442.0,0,3,1.0,77,74
443.0,0,2,0.666667,77,75
444.0,1,3,1.0,79,75
445.0,0,3,1.0,79,76
446.0,0,3,1.0,79,76
447.0,2,3,1.0,81,76
448.0,2,3,1.0,81,76
449.0,3,3,1.0,82,76
450.0,2,3,1.0,82,77
451.0,2,3,1.0,82,77
452.0,1,3,1.0,82,78
453.0,0,3,1.0,82,79
454.0,0,3,1.0,82,79
455.0,0,3,1.0,82,79
456.0,1,3,1.0,83,79
457.0,1,3,1.0,83,79
458.0,1,3,1.0,84,80
459.0,0,3,1.0,84,81
460.0,0,3,1.0,84,81
461.0,0,3,1.0,84,81
462.0,0,2,0.666667,84,82
463.0,0,2,0.666667,84,82
464.0,0,2,0.666667,84,82
465.0,0,2,0.666667,84,82
466.0,0,2,0.666667,84,82
467.0,0,2,0.666667,84,82
468.0,0,3,1.0,85,82
469.0,0,3,1.0,85,82
470.0,1,3,1.0,86,82
471.0,0,3,1.0,86,83
472.0,0,3,1.0,86,83
473.0,1,3,1.0,87,83
474.0,1,3,1.0,87,83
475.0,0,3,1.0,87,84
476.0,0,3,1.0,87,84
477.0,0,2,0.666667,87,85
478.0,0,2,0.666667,87,85
479.0,0,2,0.666667,87,85
480.0,0,2,0.666667,87,85
480.0,0,2,0.666667,87,85
