sim_time_min,event_type,patient_id,server_id,queue_len_after_event,busy_servers_after_event
246.940253,DEPARTURE,66,3,0,3
252.414177,DEPARTURE,65,1,0,2
252.605613,DEPARTURE,62,0,0,1
253.062849,DEPARTURE,64,2,0,0
256.871145,ARRIVAL,67,-1,0,1
259.977649,DEPARTURE,67,0,0,0
262.982749,ARRIVAL,68,-1,0,1
268.992875,ARRIVAL,69,-1,0,2
272.155039,DEPARTURE,69,1,0,1
272.461532,DEPARTURE,68,0,0,0
272.728875,ARRIVAL,70,-1,0,1
276.078128,ARRIVAL,71,-1,0,2
279.666502,DEPARTURE,70,0,0,1
282.253149,ARRIVAL,72,-1,0,2
283.391268,DEPARTURE,71,1,0,1
284.076782,ARRIVAL,73,-1,0,2
284.835834,DEPARTURE,73,1,0,1
284.980569,ARRIVAL,74,-1,0,2
285.388187,DEPARTURE,72,0,0,1
287.595827,ARRIVAL,75,-1,0,2
290.071166,DEPARTURE,74,1,0,1
291.022777,ARRIVAL,76,-1,0,2
293.765176,DEPARTURE,76,1,0,1
294.321209,DEPARTURE,75,0,0,0
306.11355,ARRIVAL,77,-1,0,1
309.731861,ARRIVAL,78,-1,0,2
313.521876,DEPARTURE,78,1,0,1
314.51073,ARRIVAL,79,-1,0,2
321.173939,ARRIVAL,80,-1,0,3
322.522468,DEPARTURE,80,2,0,2
325.631519,ARRIVAL,81,-1,0,3
326.159395,DEPARTURE,77,0,0,2
328.573931,ARRIVAL,82,-1,0,3
328.777755,ARRIVAL,83,-1,0,4
328.806917,DEPARTURE,81,2,0,3
329.038136,DEPARTURE,79,1,0,2
330.415874,ARRIVAL,84,-1,0,3
331.209155,ARRIVAL,85,-1,0,4
333.215475,ARRIVAL,86,-1,1,4
334.901614,ARRIVAL,87,-1,2,4
335.105791,ARRIVAL,88,-1,3,4
337.262656,ARRIVAL,89,-1,4,4
337.414359,ARRIVAL,90,-1,5,4
339.459464,DEPARTURE,84,1,4,4
339.715496,DEPARTURE,82,0,3,4
340.0939,DEPARTURE,85,2,2,4
340.275341,DEPARTURE,88,2,1,4
340.32378,DEPARTURE,89,2,0,4
341.843617,ARRIVAL,91,-1,1,4
341.847407,ARRIVAL,92,-1,2,4
342.535914,DEPARTURE,90,2,1,4
343.039757,DEPARTURE,87,0,0,4
344.047761,DEPARTURE,91,2,0,3
344.106438,DEPARTURE,86,1,0,2
344.517377,ARRIVAL,93,-1,0,3
347.930319,DEPARTURE,92,0,0,2
349.097408,ARRIVAL,94,-1,0,3
350.64112,ARRIVAL,95,-1,0,4
351.056905,DEPARTURE,94,0,0,3
353.093031,ARRIVAL,96,-1,0,4
358.766212,DEPARTURE,83,3,0,3
361.372047,ARRIVAL,97,-1,0,4
362.2623,DEPARTURE,95,2,0,3
365.871669,DEPARTURE,93,1,0,2
366.104478,DEPARTURE,96,0,0,1
371.770539,ARRIVAL,98,-1,0,2
378.625938,DEPARTURE,97,3,0,1
382.484943,ARRIVAL,99,-1,0,2
389.314014,ARRIVAL,100,-1,0,3
389.863773,DEPARTURE,98,0,0,2
392.983751,ARRIVAL,101,-1,0,3
393.899221,DEPARTURE,99,1,0,2
396.200694,DEPARTURE,101,0,0,1
402.652316,ARRIVAL,102,-1,0,2
402.836294,ARRIVAL,103,-1,0,3
412.149142,DEPARTURE,102,0,0,2
412.706517,DEPARTURE,100,2,0,1
415.109301,ARRIVAL,104,-1,0,2
416.722062,DEPARTURE,103,1,0,1
417.920515,ARRIVAL,105,-1,0,2
420.494329,ARRIVAL,106,-1,0,3
421.291872,ARRIVAL,107,-1,0,4
422.183458,DEPARTURE,105,1,0,3
422.428274,DEPARTURE,104,0,0,2
422.810443,ARRIVAL,108,-1,0,3
423.684405,DEPARTURE,106,2,0,2
425.732225,ARRIVAL,109,-1,0,3
427.947634,ARRIVAL,110,-1,0,4
431.928276,DEPARTURE,109,1,0,3
431.986651,DEPARTURE,110,2,0,2
435.044675,DEPARTURE,107,3,0,1
438.70385,DEPARTURE,108,0,0,0
446.292001,ARRIVAL,111,-1,0,1
453.558437,DEPARTURE,111,0,0,0
454.956739,ARRIVAL,112,-1,0,1
462.117665,DEPARTURE,112,0,0,0
466.940618,ARRIVAL,113,-1,0,1
468.039677,ARRIVAL,114,-1,0,2
469.692756,ARRIVAL,115,-1,0,3
470.141321,DEPARTURE,115,2,0,2
471.235946,ARRIVAL,116,-1,0,3
471.840505,DEPARTURE,116,2,0,2
479.592334,ARRIVAL,117,-1,0,3
479.646029,DEPARTURE,117,2,0,2
