sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
201.0,0,0,0.0,44,44
202.0,0,0,0.0,44,44
203.0,0,0,0.0,44,44
204.0,0,0,0.0,44,44
205.0,0,1,0.25,45,44
206.0,0,0,0.0,45,45
207.0,0,0,0.0,45,45
208.0,0,0,0.0,45,45
209.0,0,0,0.0,45,45
210.0,0,0,0.0,45,45
211.0,0,1,0.25,46,45
212.0,0,0,0.0,46,46
213.0,0,0,0.0,46,46
214.0,0,0,0.0,46,46
215.0,0,0,0.0,46,46
216.0,0,2,0.5,49,47
217.0,0,4,1.0,51,47
218.0,0,3,0.75,51,48
219.0,0,3,0.75,51,48
220.0,0,3,0.75,51,48
221.0,0,3,0.75,51,48
222.0,0,3,0.75,51,48
223.0,0,3,0.75,51,48
224.0,1,4,1.0,53,48
225.0,2,4,1.0,54,48
226.0,2,4,1.0,54,48
227.0,3,4,1.0,55,48
228.0,2,4,1.0,55,49
229.0,3,4,1.0,56,49
230.0,3,4,1.0,56,49
231.0,2,4,1.0,56,50
232.0,2,4,1.0,56,50
233.0,4,4,1.0,58,50
234.0,4,4,1.0,58,50
235.0,4,4,1.0,58,50
236.0,4,4,1.0,58,50
237.0,4,4,1.0,58,50
238.0,4,4,1.0,58,50
239.0,3,4,1.0,58,51
240.0,4,4,1.0,59,51
241.0,3,4,1.0,59,52
242.0,2,4,1.0,59,53
243.0,2,4,1.0,59,53
244.0,2,4,1.0,60,54
245.0,3,4,1.0,61,54
246.0,3,4,1.0,61,54
247.0,4,4,1.0,62,54
248.0,4,4,1.0,62,54
249.0,3,4,1.0,62,55
250.0,3,4,1.0,62,55
251.0,3,4,1.0,62,55
252.0,4,4,1.0,63,55
253.0,5,4,1.0,65,56
254.0,5,4,1.0,66,57
255.0,7,4,1.0,68,57
256.0,7,4,1.0,68,57
257.0,7,4,1.0,68,57
258.0,7,4,1.0,68,57
259.0,6,4,1.0,68,58
260.0,5,4,1.0,68,59
261.0,5,4,1.0,68,59
262.0,5,4,1.0,68,59
263.0,5,4,1.0,69,60
264.0,5,4,1.0,69,60
265.0,5,4,1.0,69,60
266.0,5,4,1.0,69,60
267.0,4,4,1.0,69,61
268.0,4,4,1.0,69,61
269.0,4,4,1.0,70,62
270.0,4,4,1.0,70,62
271.0,4,4,1.0,70,62
272.0,5,4,1.0,71,62
273.0,5,4,1.0,71,62
274.0,5,4,1.0,71,62
275.0,5,4,1.0,71,62
276.0,4,4,1.0,71,63
277.0,4,4,1.0,71,63
278.0,4,4,1.0,71,63
279.0,3,4,1.0,71,64
280.0,4,4,1.0,73,65
281.0,4,4,1.0,74,66
282.0,1,4,1.0,74,69
283.0,3,4,1.0,76,69
284.0,3,4,1.0,76,69
285.0,1,4,1.0,76,71
286.0,2,4,1.0,78,72
287.0,1,4,1.0,78,73
288.0,0,4,1.0,78,74
289.0,1,4,1.0,79,74
290.0,2,4,1.0,80,74
291.0,0,4,1.0,80,76
292.0,0,3,0.75,80,77
293.0,0,3,0.75,80,77
294.0,0,2,0.5,80,78
295.0,0,1,0.25,80,79
296.0,0,2,0.5,81,79
297.0,0,2,0.5,81,79
298.0,0,1,0.25,81,80
299.0,0,1,0.25,81,80
300.0,0,1,0.25,81,80
301.0,0,1,0.25,81,80
302.0,0,1,0.25,81,80
303.0,0,1,0.25,81,80
304.0,0,0,0.0,81,81
305.0,0,0,0.0,81,81
306.0,0,0,0.0,81,81
307.0,0,0,0.0,82,82
308.0,0,0,0.0,82,82
309.0,0,1,0.25,83,82
310.0,0,1,0.25,83,82
311.0,0,1,0.25,83,82
312.0,0,1,0.25,83,82
313.0,0,2,0.5,84,82
314.0,0,2,0.5,84,82
315.0,0,1,0.25,84,83
316.0,0,1,0.25,84,83
317.0,0,1,0.25,84,83
318.0,0,1,0.25,85,84
319.0,0,1,0.25,85,84
320.0,0,1,0.25,85,84
321.0,0,2,0.5,86,84
322.0,0,2,0.5,86,84
323.0,0,2,0.5,86,84
324.0,0,2,0.5,86,84
325.0,0,3,0.75,87,84
326.0,0,3,0.75,87,84
327.0,0,3,0.75,87,84
328.0,0,2,0.5,87,85
329.0,0,2,0.5,87,85
330.0,0,2,0.5,87,85
331.0,0,1,0.25,87,86
332.0,0,1,0.25,88,87
333.0,0,1,0.25,88,87
334.0,0,1,0.25,88,87
335.0,0,1,0.25,88,87
336.0,0,1,0.25,88,87
337.0,0,2,0.5,89,87
338.0,0,2,0.5,89,87
339.0,0,2,0.5,90,88
340.0,0,2,0.5,90,88
341.0,0,1,0.25,90,89
342.0,0,2,0.5,91,89
343.0,0,2,0.5,91,89
344.0,0,2,0.5,92,90
345.0,0,1,0.25,92,91
346.0,0,2,0.5,94,92
347.0,0,2,0.5,94,92
348.0,0,0,0.0,94,94
349.0,0,1,0.25,95,94
350.0,0,1,0.25,95,94
351.0,0,1,0.25,95,94
352.0,0,1,0.25,95,94
353.0,0,1,0.25,95,94
354.0,0,1,0.25,95,94
355.0,0,1,0.25,95,94
356.0,0,1,0.25,95,94
357.0,0,2,0.5,96,94
358.0,0,3,0.75,97,94
359.0,0,3,0.75,97,94
360.0,0,2,0.5,97,95
361.0,0,2,0.5,98,96
362.0,0,2,0.5,98,96
363.0,0,2,0.5,98,96
364.0,0,2,0.5,98,96
365.0,0,1,0.25,98,97
366.0,0,1,0.25,98,97
367.0,0,1,0.25,98,97
368.0,0,1,0.25,98,97
369.0,0,1,0.25,98,97
370.0,0,1,0.25,98,97
371.0,0,1,0.25,98,97
372.0,0,1,0.25,98,97
373.0,0,2,0.5,99,97
374.0,0,2,0.5,99,97
375.0,0,2,0.5,99,97
376.0,0,2,0.5,99,97
377.0,0,2,0.5,99,97
378.0,0,2,0.5,99,97
379.0,0,2,0.5,99,97
380.0,0,1,0.25,99,98
381.0,0,1,0.25,99,98
382.0,0,1,0.25,99,98
383.0,0,1,0.25,100,99
384.0,0,1,0.25,100,99
385.0,0,1,0.25,100,99
386.0,0,1,0.25,100,99
387.0,0,1,0.25,100,99
388.0,0,1,0.25,100,99
389.0,0,1,0.25,100,99
390.0,0,2,0.5,101,99
391.0,0,2,0.5,101,99
392.0,0,3,0.75,102,99
393.0,0,4,1.0,103,99
394.0,1,4,1.0,104,99
395.0,0,4,1.0,104,100
396.0,0,3,0.75,104,101
397.0,0,3,0.75,104,101
398.0,0,3,0.75,104,101
399.0,0,3,0.75,104,101
400.0,0,3,0.75,104,101
401.0,0,3,0.75,104,101
402.0,0,3,0.75,104,101
403.0,0,3,0.75,104,101
404.0,0,3,0.75,104,101
405.0,0,3,0.75,104,101
406.0,0,2,0.5,104,102
407.0,0,2,0.5,104,102
408.0,0,2,0.5,104,102
409.0,0,3,0.75,105,102
410.0,0,3,0.75,105,102
411.0,0,2,0.5,105,103
412.0,0,3,0.75,106,103
413.0,0,2,0.5,106,104
414.0,0,2,0.5,106,104
415.0,0,2,0.5,106,104
416.0,0,2,0.5,106,104
417.0,0,2,0.5,106,104
418.0,0,2,0.5,106,104
419.0,0,1,0.25,106,105
420.0,0,3,0.75,108,105
421.0,0,3,0.75,108,105
422.0,0,2,0.5,108,106
423.0,0,4,1.0,110,106
424.0,0,4,1.0,111,107
425.0,0,3,0.75,111,108
426.0,0,3,0.75,111,108
427.0,0,4,1.0,112,108
428.0,0,4,1.0,112,108
429.0,2,4,1.0,114,108
430.0,1,4,1.0,114,109
431.0,1,4,1.0,114,109
432.0,2,4,1.0,115,109
433.0,2,4,1.0,115,109
434.0,1,4,1.0,115,110
435.0,2,4,1.0,116,110
436.0,2,4,1.0,116,110
437.0,0,4,1.0,116,112
438.0,0,4,1.0,116,112
439.0,0,3,0.75,116,113
440.0,0,3,0.75,116,113
441.0,0,3,0.75,116,113
442.0,0,4,1.0,117,113
443.0,0,4,1.0,117,113
444.0,1,4,1.0,118,113
445.0,1,4,1.0,118,113
446.0,0,4,1.0,118,114
447.0,0,4,1.0,118,114
448.0,0,4,1.0,118,114
449.0,0,3,0.75,118,115
450.0,0,4,1.0,120,116
451.0,0,3,0.75,120,117
452.0,0,3,0.75,120,117
453.0,0,2,0.5,120,118
454.0,0,1,0.25,120,119
455.0,0,1,0.25,120,119
456.0,0,2,0.5,121,119
457.0,0,2,0.5,121,119
458.0,0,2,0.5,121,119
459.0,0,3,0.75,122,119
460.0,0,3,0.75,122,119
461.0,0,3,0.75,122,119
462.0,0,3,0.75,122,119
463.0,0,3,0.75,122,119
464.0,0,3,0.75,122,119
465.0,0,2,0.5,122,120
466.0,0,2,0.5,122,120
467.0,0,3,0.75,123,120
468.0,0,2,0.5,123,121
469.0,0,2,0.5,123,121
470.0,0,2,0.5,123,121
471.0,0,1,0.25,123,122
472.0,0,1,0.25,123,122
473.0,0,1,0.25,123,122
474.0,0,1,0.25,123,122
475.0,0,1,0.25,123,122
476.0,0,1,0.25,123,122
477.0,0,1,0.25,123,122
478.0,0,0,0.0,123,123
479.0,0,0,0.0,123,123
480.0,0,1,0.25,124,123
480.0,0,1,0.25,124,123
