sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
185.0,0,2,0.666667,27,25
186.0,0,2,0.666667,27,25
187.0,0,1,0.333333,27,26
188.0,0,1,0.333333,27,26
189.0,0,2,0.666667,28,26
190.0,0,2,0.666667,28,26
191.0,0,2,0.666667,28,26
192.0,0,1,0.333333,28,27
193.0,0,1,0.333333,28,27
194.0,0,1,0.333333,28,27
195.0,0,1,0.333333,28,27
196.0,0,1,0.333333,28,27
197.0,0,1,0.333333,28,27
198.0,0,1,0.333333,28,27
199.0,0,1,0.333333,28,27
200.0,0,1,0.333333,28,27
201.0,0,1,0.333333,29,28
202.0,0,1,0.333333,29,28
203.0,0,1,0.333333,29,28
204.0,0,1,0.333333,29,28
205.0,0,1,0.333333,29,28
206.0,0,1,0.333333,29,28
207.0,0,1,0.333333,29,28
208.0,0,1,0.333333,29,28
209.0,0,1,0.333333,29,28
210.0,0,1,0.333333,29,28
211.0,0,1,0.333333,29,28
212.0,0,1,0.333333,29,28
213.0,0,1,0.333333,29,28
214.0,0,1,0.333333,29,28
215.0,0,1,0.333333,29,28
216.0,0,1,0.333333,29,28
217.0,0,1,0.333333,29,28
218.0,0,1,0.333333,29,28
219.0,0,1,0.333333,29,28
220.0,0,1,0.333333,29,28
221.0,0,1,0.333333,29,28
222.0,0,1,0.333333,29,28
223.0,0,1,0.333333,29,28
224.0,0,1,0.333333,29,28
225.0,0,1,0.333333,29,28
226.0,0,1,0.333333,29,28
227.0,0,1,0.333333,29,28
228.0,0,1,0.333333,29,28
229.0,0,2,0.666667,30,28
230.0,0,2,0.666667,30,28
231.0,0,1,0.333333,30,29
232.0,0,1,0.333333,30,29
233.0,0,1,0.333333,30,29
234.0,0,1,0.333333,30,29
235.0,0,0,0.0,30,30
236.0,0,0,0.0,30,30
237.0,0,0,0.0,30,30
238.0,0,0,0.0,30,30
239.0,0,0,0.0,30,30
240.0,0,0,0.0,30,30
240.0,0,0,0.0,30,30
