sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
212.0,0,2,0.666667,39,37
213.0,0,2,0.666667,40,38
214.0,0,2,0.666667,40,38
215.0,0,3,1.0,41,38
216.0,0,3,1.0,41,38
217.0,0,3,1.0,41,38
218.0,0,3,1.0,41,38
219.0,0,2,0.666667,41,39
220.0,0,2,0.666667,41,39
221.0,0,2,0.666667,41,39
222.0,0,2,0.666667,41,39
223.0,0,2,0.666667,41,39
224.0,0,3,1.0,42,39
225.0,0,3,1.0,42,39
226.0,0,3,1.0,42,39
227.0,0,3,1.0,42,39
228.0,0,3,1.0,42,39
229.0,0,3,1.0,42,39
230.0,0,2,0.666667,42,40
231.0,0,2,0.666667,42,40
232.0,0,2,0.666667,42,40
233.0,0,2,0.666667,43,41
234.0,0,1,0.333333,43,42
235.0,0,1,0.333333,43,42
236.0,0,1,0.333333,43,42
237.0,0,1,0.333333,43,42
238.0,0,1,0.333333,43,42
239.0,0,1,0.333333,43,42
240.0,0,1,0.333333,43,42
241.0,0,1,0.333333,43,42
242.0,0,1,0.333333,43,42
243.0,0,1,0.333333,43,42
244.0,0,1,0.333333,44,43
245.0,0,2,0.666667,46,44
246.0,0,2,0.666667,46,44
247.0,0,1,0.333333,46,45
248.0,0,1,0.333333,46,45
249.0,0,1,0.333333,46,45
250.0,0,1,0.333333,46,45
251.0,0,1,0.333333,46,45
252.0,0,1,0.333333,47,46
253.0,0,1,0.333333,47,46
254.0,0,1,0.333333,47,46
255.0,0,1,0.333333,47,46
256.0,0,1,0.333333,47,46
257.0,0,0,0.0,47,47
258.0,0,0,0.0,47,47
259.0,0,1,0.333333,48,47
260.0,0,1,0.333333,48,47
261.0,0,1,0.333333,48,47
262.0,0,1,0.333333,48,47
263.0,0,1,0.333333,48,47
264.0,0,1,0.333333,48,47
265.0,0,1,0.333333,48,47
266.0,0,1,0.333333,48,47
267.0,0,1,0.333333,48,47
268.0,0,1,0.333333,49,48
269.0,0,1,0.333333,49,48
270.0,0,1,0.333333,49,48
271.0,0,1,0.333333,49,48
272.0,0,0,0.0,49,49
273.0,0,0,0.0,49,49
274.0,0,0,0.0,49,49
275.0,0,0,0.0,49,49
276.0,0,0,0.0,49,49
277.0,0,1,0.333333,50,49
278.0,0,1,0.333333,50,49
279.0,0,1,0.333333,50,49
280.0,0,0,0.0,50,50
281.0,0,0,0.0,50,50
282.0,0,1,0.333333,51,50
283.0,0,1,0.333333,51,50
284.0,0,1,0.333333,51,50
285.0,0,2,0.666667,52,50
286.0,0,2,0.666667,52,50
287.0,0,2,0.666667,52,50
288.0,0,2,0.666667,52,50
289.0,0,2,0.666667,52,50
290.0,0,2,0.666667,52,50
291.0,0,2,0.666667,52,50
292.0,0,2,0.666667,52,50
293.0,0,2,0.666667,52,50
294.0,0,3,1.0,53,50
295.0,0,3,1.0,53,50
296.0,0,3,1.0,53,50
297.0,0,3,1.0,53,50
298.0,0,3,1.0,53,50
299.0,0,3,1.0,53,50
300.0,0,3,1.0,53,50
301.0,0,2,0.666667,53,51
302.0,0,3,1.0,54,51
303.0,0,2,0.666667,54,52
304.0,0,2,0.666667,54,52
305.0,0,3,1.0,55,52
306.0,0,3,1.0,55,52
307.0,0,2,0.666667,55,53
308.0,0,2,0.666667,55,53
309.0,0,2,0.666667,55,53
310.0,0,2,0.666667,55,53
311.0,0,2,0.666667,55,53
312.0,0,2,0.666667,55,53
313.0,0,2,0.666667,55,53
314.0,0,2,0.666667,55,53
315.0,0,2,0.666667,55,53
316.0,0,2,0.666667,55,53
317.0,0,2,0.666667,55,53
318.0,0,2,0.666667,55,53
319.0,0,2,0.666667,55,53
320.0,0,2,0.666667,55,53
321.0,0,2,0.666667,55,53
322.0,0,2,0.666667,56,54
323.0,0,3,1.0,57,54
324.0,0,3,1.0,58,55
325.0,0,2,0.666667,58,56
326.0,0,2,0.666667,58,56
327.0,0,2,0.666667,58,56
328.0,0,1,0.333333,58,57
329.0,0,1,0.333333,58,57
330.0,0,1,0.333333,58,57
331.0,0,2,0.666667,59,57
332.0,0,2,0.666667,60,58
333.0,0,2,0.666667,60,58
334.0,0,3,1.0,61,58
335.0,0,3,1.0,61,58
336.0,0,3,1.0,61,58
337.0,0,3,1.0,61,58
338.0,0,3,1.0,61,58
339.0,0,3,1.0,61,58
340.0,1,3,1.0,62,58
341.0,1,3,1.0,62,58
342.0,1,3,1.0,62,58
343.0,2,3,1.0,63,58
344.0,2,3,1.0,63,58
345.0,1,3,1.0,63,59
346.0,1,3,1.0,63,59
347.0,1,3,1.0,63,59
348.0,1,3,1.0,63,59
349.0,1,3,1.0,63,59
350.0,0,3,1.0,63,60
351.0,0,3,1.0,63,60
352.0,0,3,1.0,63,60
353.0,0,2,0.666667,63,61
354.0,0,2,0.666667,63,61
355.0,0,2,0.666667,63,61
356.0,0,3,1.0,64,61
357.0,0,2,0.666667,64,62
358.0,0,2,0.666667,64,62
359.0,0,3,1.0,65,62
360.0,0,3,1.0,65,62
361.0,0,3,1.0,65,62
362.0,0,3,1.0,65,62
363.0,0,3,1.0,65,62
364.0,0,3,1.0,65,62
365.0,1,3,1.0,66,62
366.0,1,3,1.0,66,62
367.0,1,3,1.0,66,62
368.0,1,3,1.0,66,62
369.0,1,3,1.0,66,62
370.0,1,3,1.0,66,62
371.0,1,3,1.0,66,62
372.0,1,3,1.0,66,62
373.0,1,3,1.0,66,62
374.0,3,3,1.0,68,62
375.0,0,3,1.0,68,65
376.0,0,3,1.0,68,65
377.0,0,3,1.0,68,65
378.0,0,3,1.0,68,65
379.0,0,3,1.0,68,65
380.0,0,2,0.666667,68,66
381.0,0,2,0.666667,69,67
382.0,0,2,0.666667,69,67
383.0,0,2,0.666667,69,67
384.0,0,2,0.666667,69,67
385.0,0,3,1.0,70,67
386.0,0,3,1.0,70,67
387.0,0,3,1.0,70,67
388.0,0,3,1.0,70,67
389.0,0,3,1.0,70,67
390.0,0,3,1.0,70,67
391.0,0,3,1.0,70,67
392.0,0,3,1.0,70,67
393.0,0,3,1.0,70,67
394.0,0,3,1.0,70,67
395.0,0,3,1.0,70,67
396.0,0,3,1.0,70,67
397.0,0,2,0.666667,70,68
398.0,0,2,0.666667,70,68
399.0,0,2,0.666667,70,68
400.0,0,1,0.333333,70,69
401.0,0,1,0.333333,70,69
402.0,0,0,0.0,70,70
403.0,0,0,0.0,70,70
404.0,0,0,0.0,70,70
405.0,0,0,0.0,70,70
406.0,0,0,0.0,70,70
407.0,0,1,0.333333,71,70
408.0,0,1,0.333333,71,70
409.0,0,1,0.333333,71,70
410.0,0,2,0.666667,72,70
411.0,0,2,0.666667,72,70
412.0,0,2,0.666667,72,70
413.0,0,2,0.666667,72,70
414.0,0,3,1.0,73,70
415.0,0,3,1.0,73,70
416.0,0,3,1.0,73,70
417.0,0,2,0.666667,73,71
418.0,0,1,0.333333,73,72
419.0,0,2,0.666667,74,72
420.0,0,2,0.666667,75,73
421.0,0,3,1.0,76,73
422.0,1,3,1.0,77,73
423.0,2,3,1.0,78,73
424.0,2,3,1.0,78,73
425.0,2,3,1.0,78,73
426.0,1,3,1.0,78,74
427.0,2,3,1.0,79,74
428.0,2,3,1.0,79,74
429.0,2,3,1.0,79,74
430.0,0,1,0.333333,79,78
431.0,0,1,0.333333,79,78
432.0,0,1,0.333333,79,78
433.0,0,1,0.333333,79,78
434.0,0,1,0.333333,79,78
435.0,0,1,0.333333,79,78
436.0,0,1,0.333333,79,78
437.0,0,1,0.333333,79,78
438.0,0,2,0.666667,80,78
439.0,0,2,0.666667,80,78
440.0,0,3,1.0,81,78
441.0,0,3,1.0,81,78
442.0,0,3,1.0,81,78
443.0,0,3,1.0,81,78
444.0,0,3,1.0,81,78
445.0,0,3,1.0,81,78
446.0,0,3,1.0,81,78
447.0,0,3,1.0,81,78
448.0,0,3,1.0,81,78
449.0,0,2,0.666667,81,79
450.0,0,2,0.666667,81,79
451.0,0,1,0.333333,82,81
452.0,0,1,0.333333,82,81
453.0,0,2,0.666667,83,81
454.0,0,1,0.333333,83,82
455.0,0,1,0.333333,83,82
456.0,0,2,0.666667,84,82
457.0,0,2,0.666667,84,82
458.0,0,3,1.0,85,82
459.0,0,3,1.0,85,82
460.0,0,3,1.0,86,83
461.0,0,2,0.666667,86,84
462.0,0,2,0.666667,86,84
463.0,0,2,0.666667,86,84
464.0,0,2,0.666667,86,84
465.0,0,2,0.666667,86,84
466.0,0,1,0.333333,86,85
467.0,0,1,0.333333,86,85
468.0,0,1,0.333333,86,85
469.0,0,1,0.333333,86,85
470.0,0,1,0.333333,86,85
471.0,0,1,0.333333,86,85
472.0,0,1,0.333333,86,85
473.0,0,1,0.333333,86,85
474.0,0,1,0.333333,86,85
475.0,0,1,0.333333,86,85
476.0,0,1,0.333333,86,85
477.0,0,1,0.333333,86,85
478.0,0,1,0.333333,86,85
479.0,0,1,0.333333,86,85
480.0,0,1,0.333333,86,85
480.0,0,1,0.333333,86,85
