sim_time_min,event_type,patient_id,server_id,queue_len_after_event,busy_servers_after_event
437.478115,ARRIVAL,76,-1,0,3
441.496111,DEPARTURE,75,1,0,2
442.339025,DEPARTURE,74,0,0,1
451.260906,ARRIVAL,77,-1,0,2
455.239163,DEPARTURE,77,0,0,1
459.617751,ARRIVAL,78,-1,0,2
460.522602,ARRIVAL,79,-1,0,3
462.452323,DEPARTURE,76,2,0,2
471.521355,ARRIVAL,80,-1,0,3
474.215089,DEPARTURE,79,1,0,2
474.816805,DEPARTURE,78,0,0,1
481.175636,DEPARTURE,80,2,0,0
491.766438,ARRIVAL,81,-1,0,1
508.024645,DEPARTURE,81,0,0,0
509.472162,ARRIVAL,82,-1,0,1
516.703685,ARRIVAL,83,-1,0,2
517.408092,ARRIVAL,84,-1,0,3
521.199622,DEPARTURE,83,1,0,2
523.64894,DEPARTURE,84,2,0,1
523.855162,ARRIVAL,85,-1,0,2
527.557228,ARRIVAL,86,-1,0,3
536.146983,ARRIVAL,87,-1,1,3
538.218993,ARRIVAL,88,-1,2,3
540.62941,DEPARTURE,86,2,1,3
546.439909,ARRIVAL,89,-1,2,3
547.533178,ARRIVAL,90,-1,3,3
548.664381,DEPARTURE,82,0,2,3
551.621724,DEPARTURE,85,1,1,3
552.930777,DEPARTURE,87,2,0,3
553.181099,DEPARTURE,88,0,0,2
553.692522,ARRIVAL,91,-1,0,3
555.429642,DEPARTURE,89,1,0,2
556.008382,DEPARTURE,91,0,0,1
556.91161,ARRIVAL,92,-1,0,2
562.191722,ARRIVAL,93,-1,0,3
570.38778,DEPARTURE,93,1,0,2
570.959442,DEPARTURE,92,0,0,1
577.144146,ARRIVAL,94,-1,0,2
578.311646,ARRIVAL,95,-1,0,3
579.758475,ARRIVAL,96,-1,1,3
581.706144,DEPARTURE,90,2,0,3
583.224302,DEPARTURE,95,1,0,2
583.505031,DEPARTURE,94,0,0,1
587.975727,ARRIVAL,97,-1,0,2
588.250953,DEPARTURE,97,0,0,1
589.154581,ARRIVAL,98,-1,0,2
589.653781,DEPARTURE,98,0,0,1
593.692644,ARRIVAL,99,-1,0,2
595.411973,DEPARTURE,96,2,0,1
601.186937,ARRIVAL,100,-1,0,2
602.301059,ARRIVAL,101,-1,0,3
602.68385,DEPARTURE,101,2,0,2
602.749855,DEPARTURE,100,1,0,1
603.280293,DEPARTURE,99,0,0,0
604.00957,ARRIVAL,102,-1,0,1
608.872994,DEPARTURE,102,0,0,0
609.380448,ARRIVAL,103,-1,0,1
612.595259,ARRIVAL,104,-1,0,2
613.197417,ARRIVAL,105,-1,0,3
615.28639,DEPARTURE,103,0,0,2
618.605025,DEPARTURE,105,2,0,1
620.150442,ARRIVAL,106,-1,0,2
620.517465,ARRIVAL,107,-1,0,3
620.997589,DEPARTURE,106,0,0,2
626.397132,DEPARTURE,107,2,0,1
639.147368,DEPARTURE,104,1,0,0
639.325353,ARRIVAL,108,-1,0,1
645.028738,DEPARTURE,108,0,0,0
655.22496,ARRIVAL,109,-1,0,1
663.002226,ARRIVAL,110,-1,0,2
663.193671,DEPARTURE,110,1,0,1
666.12817,ARRIVAL,111,-1,0,2
668.785387,DEPARTURE,109,0,0,1
674.528396,DEPARTURE,111,1,0,0
677.173488,ARRIVAL,112,-1,0,1
679.171508,ARRIVAL,113,-1,0,2
679.225193,DEPARTURE,112,0,0,1
685.65862,ARRIVAL,114,-1,0,2
686.233858,ARRIVAL,115,-1,0,3
688.745169,DEPARTURE,114,0,0,2
696.07779,DEPARTURE,113,1,0,1
699.179886,DEPARTURE,115,2,0,0
708.578346,ARRIVAL,116,-1,0,1
709.416604,ARRIVAL,117,-1,0,2
710.992529,ARRIVAL,118,-1,0,3
711.242142,DEPARTURE,118,2,0,2
712.427523,ARRIVAL,119,-1,0,3
712.706343,DEPARTURE,119,2,0,2
721.746743,ARRIVAL,120,-1,0,3
722.221642,ARRIVAL,121,-1,1,3
725.977431,ARRIVAL,122,-1,2,3
727.586996,DEPARTURE,120,2,1,3
728.327847,DEPARTURE,117,1,0,3
729.567806,ARRIVAL,123,-1,1,3
733.653164,DEPARTURE,116,0,0,3
734.249478,DEPARTURE,122,1,0,2
739.255884,ARRIVAL,124,-1,0,3
743.328707,ARRIVAL,125,-1,1,3
743.968245,DEPARTURE,124,1,0,3
744.841403,DEPARTURE,125,1,0,2
746.924124,DEPARTURE,121,2,0,1
748.514848,ARRIVAL,126,-1,0,2
749.760297,DEPARTURE,123,0,0,1
756.349709,ARRIVAL,127,-1,0,2
761.121463,DEPARTURE,126,1,0,1
764.600955,ARRIVAL,128,-1,0,2
771.923618,ARRIVAL,129,-1,0,3
774.068106,ARRIVAL,130,-1,1,3
774.191773,DEPARTURE,129,2,0,3
777.492011,ARRIVAL,131,-1,1,3
777.584683,DEPARTURE,130,2,0,3
780.921202,ARRIVAL,132,-1,1,3
782.215616,ARRIVAL,133,-1,2,3
788.508191,DEPARTURE,131,2,1,3
792.847959,DEPARTURE,128,1,0,3
793.234133,ARRIVAL,134,-1,1,3
796.551602,ARRIVAL,135,-1,2,3
796.889432,DEPARTURE,132,2,1,3
797.943661,DEPARTURE,133,1,0,3
804.764195,ARRIVAL,136,-1,1,3
807.037542,ARRIVAL,137,-1,2,3
809.807974,DEPARTURE,127,0,1,3
810.636188,ARRIVAL,138,-1,2,3
814.751743,ARRIVAL,139,-1,3,3
815.056942,DEPARTURE,135,1,2,3
820.308583,ARRIVAL,140,-1,3,3
821.333406,ARRIVAL,141,-1,4,3
821.525826,DEPARTURE,134,2,3,3
825.00417,DEPARTURE,138,2,2,3
829.949387,DEPARTURE,139,2,1,3
829.984137,DEPARTURE,137,1,0,3
832.483411,DEPARTURE,140,2,0,2
838.276222,DEPARTURE,136,0,0,1
839.350848,ARRIVAL,142,-1,0,2
845.428531,DEPARTURE,141,1,0,1
854.364562,ARRIVAL,143,-1,0,2
856.919759,DEPARTURE,143,1,0,1
863.592418,ARRIVAL,144,-1,0,2
864.194614,DEPARTURE,144,1,0,1
864.313937,DEPARTURE,142,0,0,0
865.243065,ARRIVAL,145,-1,0,1
866.658058,DEPARTURE,145,0,0,0
867.37086,ARRIVAL,146,-1,0,1
869.387616,ARRIVAL,147,-1,0,2
878.641594,DEPARTURE,146,0,0,1
878.770886,DEPARTURE,147,1,0,0
878.783592,ARRIVAL,148,-1,0,1
881.938837,ARRIVAL,149,-1,0,2
882.89324,DEPARTURE,149,1,0,1
890.566807,DEPARTURE,148,0,0,0
892.852029,ARRIVAL,150,-1,0,1
898.243903,ARRIVAL,151,-1,0,2
899.320948,DEPARTURE,150,0,0,1
905.760508,ARRIVAL,152,-1,0,2
912.380912,DEPARTURE,151,1,0,1
922.963895,ARRIVAL,153,-1,0,2
926.559501,ARRIVAL,154,-1,0,3
927.18024,ARRIVAL,155,-1,1,3
934.686617,DEPARTURE,152,0,0,3
944.027082,DEPARTURE,153,1,0,2
944.211941,ARRIVAL,156,-1,0,3
945.408123,DEPARTURE,156,1,0,2
946.125952,ARRIVAL,157,-1,0,3
952.061393,ARRIVAL,158,-1,1,3
952.159493,ARRIVAL,159,-1,2,3
953.44044,DEPARTURE,154,2,1,3
959.846794,DEPARTURE,158,2,0,3
